index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
166107,1103,7,18/01/2015,0,0,0,0,0,0.14056402
314953,274,6,23/11/2013,736,1,0,0,0,6781.4097
537481,302,3,11/02/2015,262,1,0,0,0,2836.745
692878,454,5,18/10/2013,632,1,0,0,0,5817.3438
28685,271,2,16/04/2013,729,1,0,0,0,5935.041
95578,332,4,10/07/2014,467,1,0,0,0,4444.4634
349575,184,3,27/08/2014,501,1,0,0,0,4688.802
311066,847,5,10/04/2015,807,1,0,0,1,6907.224
465538,45,4,01/01/2015,0,0,0,a,1,-5.1869583
297759,738,1,25/11/2013,701,1,0,0,0,5975.77
559275,420,7,17/02/2013,0,0,0,0,0,0.14056402
27168,1080,6,04/01/2014,824,1,0,0,0,7387.4146
260832,393,3,29/10/2014,498,1,0,0,0,4628.0986
507747,199,1,18/03/2013,780,1,1,0,0,8612.828
119755,455,4,06/11/2014,516,1,1,0,0,5585.8657
169386,1111,6,06/04/2013,265,1,0,0,0,2481.777
468737,154,4,10/10/2013,765,1,1,0,0,7526.099
7334,658,3,15/05/2013,635,1,1,0,0,6658.957
628943,843,2,09/12/2014,895,1,0,0,0,6867.295
453389,900,7,28/04/2013,0,0,0,0,0,0.14056402
523847,920,4,22/08/2013,383,1,0,0,1,3778.5562
397427,90,7,16/06/2013,0,0,0,0,0,0.14056402
252440,862,5,11/04/2014,1091,1,0,0,0,8576.627
400104,1057,4,22/05/2014,558,1,1,0,0,6042.697
183018,527,4,28/03/2013,1402,1,1,0,1,11795.201
159758,779,6,05/07/2014,290,1,0,0,0,2635.1257
622263,806,7,18/08/2013,0,0,0,0,0,0.14056402
464202,574,7,13/07/2014,0,0,0,0,0,0.14056402
415305,35,2,30/12/2014,807,1,0,0,1,6622.986
143920,751,3,05/02/2014,663,1,1,0,0,6852.335
390225,361,6,04/04/2015,858,1,0,0,0,7613.2153
36404,201,2,06/05/2014,458,1,1,0,0,5359.9404
559115,1002,5,11/10/2013,712,1,1,0,1,7184.1943
97163,958,4,30/04/2015,670,1,1,0,0,6673.7603
251719,1053,6,15/06/2013,732,1,0,0,0,6771.4077
77738,753,1,14/07/2014,869,1,1,0,1,9377.669
129017,860,5,06/02/2015,896,1,1,0,0,8426.79
607568,682,5,13/03/2015,1834,1,0,0,0,13143.678
410572,310,7,05/10/2014,266,1,0,0,0,2350.8696
41134,564,3,22/07/2015,438,1,0,0,1,4275.449
317652,870,6,04/04/2015,755,1,0,0,0,6821.9834
607155,64,1,08/04/2013,808,1,1,0,0,8965.764
351907,1010,1,16/09/2013,651,1,0,0,0,5642.1777
46284,230,1,07/04/2014,999,1,0,0,0,7520.866
535231,332,6,05/01/2013,179,1,0,0,0,1472.8534
476234,820,2,10/03/2015,900,1,0,0,0,6947.3286
49560,204,4,21/02/2013,494,1,1,0,0,5402.7124
443348,1043,7,27/10/2013,0,0,0,0,0,0.14056402
107404,977,6,05/04/2014,393,1,0,0,0,3743.7607
690071,890,2,23/06/2015,380,1,0,0,0,3807.353
239220,38,4,19/06/2014,0,0,1,a,0,-0.939353
340855,77,2,15/10/2013,496,1,0,0,1,4623.1465
128612,742,2,06/05/2014,941,1,1,0,0,9059.362
249772,558,2,13/05/2014,464,1,0,0,0,4399.99
122067,370,2,19/08/2014,661,1,1,0,1,7168.0825
575880,212,6,25/01/2014,268,1,0,0,0,2481.777
352852,722,3,13/11/2013,1448,1,0,0,0,10301.636
37299,228,5,15/08/2014,533,1,0,0,1,5000.016
447449,907,4,05/03/2015,1005,1,1,0,0,8966.284
41895,1057,4,02/04/2015,988,1,1,0,1,9106.325
227950,985,4,12/02/2015,757,1,0,0,0,6232.045
230290,24,2,16/12/2014,1233,1,1,0,0,11004.348
12210,757,3,02/07/2014,576,1,1,0,0,6132.49
581346,225,6,12/07/2014,448,1,0,0,0,4337.741
617947,621,4,03/10/2013,0,0,0,a,0,-1.5261906
527421,397,3,12/02/2014,684,1,0,0,0,5804.709
59267,225,6,01/11/2014,576,1,0,0,0,5645.6187
147157,101,3,17/06/2015,734,1,1,0,0,7463.228
625126,327,4,05/12/2013,1145,1,1,0,0,9961.466
589068,372,2,10/02/2015,648,1,0,0,0,5465.063
1470,249,3,24/04/2013,491,1,1,0,0,5557.363
524415,184,6,14/06/2014,544,1,0,0,0,5399.092
471159,1096,2,28/05/2013,587,1,1,0,0,6554.554
489106,381,2,30/06/2015,1131,1,1,0,0,10454.803
127407,83,2,05/03/2013,403,1,1,0,0,4959.6787
647117,423,5,17/04/2015,2238,1,1,0,0,16321.099
476175,369,7,21/07/2013,0,0,0,0,1,3.4545376
170702,862,7,21/07/2013,0,0,0,0,0,0.14056402
621425,240,2,06/01/2015,491,1,1,0,0,5770.189
615172,496,5,17/07/2015,787,1,1,0,1,7853.8335
116472,978,2,22/10/2013,893,1,1,0,1,8891.074
107658,537,5,07/03/2014,657,1,1,0,0,6624.409
364234,237,5,31/07/2015,564,1,1,0,1,6044.0073
356211,600,6,10/01/2015,596,1,0,0,0,5762.711
29049,236,3,24/12/2014,588,1,0,0,1,5193.2905
514864,1016,7,06/01/2013,0,0,0,0,0,0.14056402
372790,697,7,25/01/2015,0,0,0,0,0,0.14056402
610699,584,7,10/11/2013,0,0,0,0,0,0.14056402
129455,667,6,03/05/2014,747,1,0,0,0,6857.941
88073,185,7,18/08/2013,0,0,0,0,0,0.14056402
435008,421,4,12/09/2013,903,1,1,0,0,8299.594
77899,1079,4,31/10/2013,618,1,0,0,0,5459.827
22816,952,4,08/05/2014,538,1,1,0,0,5787.6753
563937,724,6,07/12/2013,620,1,0,0,0,6041.7344
375168,1034,2,15/07/2014,988,1,1,0,0,9173.698
406070,270,6,22/06/2013,1058,1,0,0,0,8776.244
503658,17,4,18/09/2014,790,1,1,0,0,7865.017
190528,544,2,24/06/2014,1734,1,0,0,0,11641.35
445810,1081,1,23/06/2014,1193,1,0,0,0,9242.231
636128,965,7,27/07/2014,0,0,0,0,0,0.14056402
492641,1082,2,20/08/2013,1138,1,0,0,1,8931.916
462192,709,6,25/10/2014,442,1,0,0,0,4335.7856
565225,894,1,11/08/2014,934,1,0,0,1,8041.5376
129906,832,6,06/06/2015,554,1,0,0,0,5434.2085
184098,1085,7,08/12/2013,0,0,0,0,0,0.14056402
221199,1101,5,16/05/2014,878,1,0,0,0,7449.449
259888,73,3,29/07/2015,453,1,1,0,1,5223.7656
624849,1033,3,14/05/2014,1058,1,0,0,0,7996.8887
564003,580,4,26/02/2015,1387,1,0,0,0,9780.211
436646,308,5,25/01/2013,1205,1,1,0,0,10695.842
491475,399,4,12/03/2015,500,1,0,0,0,4689.889
403049,594,7,29/09/2013,0,0,0,0,0,0.14056402
503338,704,2,16/07/2013,1061,1,1,0,1,9816.356
342259,818,6,16/03/2013,512,1,0,0,0,5042.6997
541442,406,4,24/07/2014,419,1,0,0,0,4154.527
478945,953,6,05/01/2013,251,1,0,0,0,2244.9146
271235,177,6,25/01/2014,212,1,0,0,0,1890.4985
425880,253,6,07/12/2013,621,1,0,0,0,6055.354
420747,783,5,25/10/2013,772,1,1,0,1,7698.4883
631828,760,2,17/12/2013,1266,1,1,0,0,11166.041
454535,761,5,13/09/2013,1017,1,1,0,0,9134.892
194489,169,7,29/12/2013,0,0,0,0,0,0.14056402
155430,782,3,10/09/2014,554,1,0,0,0,4984.942
153290,269,7,23/03/2014,0,0,0,0,0,0.14056402
135965,313,2,16/12/2014,984,1,1,0,0,9184.87
377510,108,3,21/08/2013,687,1,0,0,1,5925.3804
232539,966,2,10/12/2013,601,1,0,0,0,5229.703
264332,1019,5,08/11/2013,821,1,1,0,0,7985.948
708203,483,2,12/03/2013,635,1,0,0,0,5424.061
473033,248,1,28/07/2014,1240,1,1,0,1,12088.105
234611,582,4,26/09/2013,908,1,1,0,0,8353.605
342828,624,7,24/11/2013,0,0,0,0,0,0.14056402
581279,384,5,12/12/2014,1049,1,0,0,0,8549.596
1261,971,7,28/12/2014,0,0,0,0,0,0.14056402
127188,311,3,28/01/2015,903,1,1,0,0,8557.06
37294,354,2,11/11/2014,671,1,1,0,0,7080.6836
640825,495,3,25/06/2014,321,1,0,0,0,3291.7937
445299,1008,5,27/06/2014,642,1,0,0,0,5882.6504
319033,759,1,18/03/2013,1100,1,1,0,0,10959.386
86123,56,7,10/05/2015,0,0,0,0,0,0.14056402
161529,736,3,06/03/2013,535,1,1,0,0,5886.2896
126661,593,3,10/07/2013,1189,1,0,0,1,8718.954
622105,999,4,26/06/2014,526,1,0,0,0,4765.139
269939,859,1,23/02/2015,710,1,0,0,0,5984.208
399997,131,2,17/06/2014,538,1,1,0,0,6172.3525
252508,470,5,06/03/2015,1690,1,1,0,0,12939.961
243903,1100,2,13/08/2013,815,1,1,0,1,8411.154
404044,11,5,05/07/2013,1146,1,1,0,1,10034.638
10988,341,4,29/08/2013,670,1,1,0,1,6736.7256
113362,214,2,22/01/2013,730,1,1,0,0,7693.604
504311,699,7,03/11/2013,0,0,0,0,0,0.14056402
357894,366,3,14/05/2014,525,1,0,0,0,4861.674
78338,333,6,20/12/2014,1253,1,0,0,0,9829.078
498232,340,7,27/04/2014,0,0,0,0,0,0.14056402
480194,425,1,19/08/2013,379,1,0,0,1,3592.5125
318015,437,3,01/01/2014,0,0,0,a,1,-4.004416
312979,814,2,02/06/2015,808,1,1,0,0,8341.327
685385,82,5,05/12/2014,1075,1,1,0,0,9478.744
248322,18,3,01/10/2014,823,1,1,0,0,8135.5137
296213,699,3,23/07/2014,904,1,0,0,0,7032.2134
358342,963,5,10/05/2013,1124,1,0,0,1,8842.614
707933,572,7,09/02/2014,0,0,0,0,0,0.14056402
123748,971,5,05/12/2014,1331,1,1,0,0,11157.517
167375,354,3,23/07/2014,560,1,0,0,1,5022.8545
219425,191,5,30/05/2014,685,1,0,0,0,6223.9937
652589,788,3,11/03/2015,1622,1,0,0,0,11121.97
535607,946,5,08/08/2014,501,1,1,0,1,5366.791
496700,416,7,22/03/2015,0,0,0,0,0,0.14056402
638135,293,2,04/02/2014,987,1,1,0,1,9470.409
667707,621,1,06/10/2014,952,1,1,0,1,10605.798
170409,379,2,21/07/2015,462,1,0,0,0,4317.4727
659390,349,6,30/03/2013,0,0,0,0,0,3.4783843
701180,670,5,16/01/2015,714,1,1,0,0,7074.3496
346405,1029,6,19/04/2014,296,1,0,0,0,2740.9412
388678,604,1,23/12/2013,1394,1,0,0,1,12109.13
47970,448,1,09/02/2015,731,1,0,0,0,6100.79
389206,747,7,11/08/2013,0,0,0,0,0,0.14056402
574068,74,4,14/02/2013,802,1,0,0,0,6411.531
675755,362,5,18/07/2014,1084,1,1,0,0,9728.151
437658,762,5,20/02/2015,443,1,1,0,0,4952.691
265394,1097,6,05/04/2014,2010,1,0,0,0,14354.266
415947,251,4,12/02/2015,2179,1,0,0,0,12956.002
31305,758,1,30/06/2014,814,1,1,0,0,9023.231
387354,799,7,28/07/2013,0,0,0,0,0,0.14056402
138167,1000,5,27/09/2013,762,1,1,0,0,7639.096
447896,592,7,30/11/2014,0,0,0,0,0,0.14056402
293167,99,4,03/01/2013,342,1,0,0,1,3491.8748
570553,185,1,07/07/2014,503,1,0,0,0,4693.971
476194,479,5,08/05/2015,1523,1,1,0,0,12317.243
90453,1021,2,10/12/2013,965,1,0,0,0,7369.053
439651,158,6,03/08/2013,611,1,0,0,0,5970.218
389795,231,5,25/01/2013,367,1,1,0,0,4256.077
582924,347,1,28/10/2013,292,1,0,0,1,3070.2961
685151,859,2,12/05/2015,676,1,0,0,0,5647.8013
313216,1071,4,16/01/2014,646,1,0,0,0,5573.895
224697,106,3,08/01/2014,855,1,1,0,0,8212.206
144287,56,1,08/09/2014,567,1,0,0,0,5038.2515
528546,7,7,03/03/2013,0,0,0,0,0,0.14056402
521371,331,1,13/07/2015,912,1,1,0,0,9806.963
378916,869,2,15/07/2014,1047,1,1,0,0,9842.264
460527,566,4,15/08/2013,578,1,1,0,0,6045.1606
406531,517,7,10/08/2014,0,0,0,0,1,3.4545376
616144,64,4,05/09/2013,684,1,0,0,0,5873.622
9341,666,5,27/02/2015,630,1,0,0,0,5817.3438
259012,289,3,16/04/2014,683,1,1,0,1,7200.477
67800,518,5,11/10/2013,571,1,1,0,0,6022.3335
440118,100,1,07/04/2014,635,1,0,0,0,5601.323
328443,1016,2,01/04/2014,571,1,1,0,0,6359.6
368991,1104,1,26/01/2015,487,1,1,0,0,5953.453
611815,443,3,01/01/2014,0,0,0,a,1,-4.004416
702589,212,5,21/06/2013,484,1,1,0,0,5322.5386
371217,551,7,15/06/2014,0,0,0,0,0,0.14056402
468514,480,1,13/07/2015,769,1,1,0,0,8557.769
590594,47,5,06/09/2013,791,1,0,0,0,6919.167
362564,360,6,04/01/2014,585,1,0,0,0,5722.7188
690219,987,2,15/10/2013,797,1,0,0,0,6324.2393
626864,15,3,21/05/2014,588,1,1,0,0,6255.9375
510515,662,6,28/06/2014,684,1,0,0,0,6480.788
427124,823,6,24/05/2014,421,1,0,0,0,4013.0876
247411,713,1,02/12/2013,1766,1,1,0,0,15959.246
546610,1025,3,26/11/2014,867,1,1,0,0,8276.387
76415,1024,5,14/11/2014,823,1,1,0,0,8052.6294
493369,586,1,22/06/2015,1923,1,0,0,0,12953.652
673445,774,4,26/09/2013,765,1,1,0,0,7526.099
552596,1100,1,04/03/2013,1054,1,1,0,0,11017.882
77739,488,1,31/03/2014,469,1,1,0,0,5693.903
201919,769,1,17/06/2013,3157,1,1,0,0,22216.37
642074,478,3,16/10/2013,623,1,0,0,0,5391.6504
342971,465,2,30/09/2014,695,1,1,0,0,7311.186
303643,449,6,28/06/2014,1111,1,0,0,0,9079.592
709930,143,2,30/12/2014,650,1,0,0,1,5665.8516
557584,301,7,06/04/2014,0,0,0,0,0,0.14056402
684220,523,5,21/06/2013,2149,1,1,0,1,15341.279
547775,458,6,02/03/2013,945,1,0,0,0,8228.892
109368,695,4,15/01/2015,528,1,1,0,0,5720.1255
595,367,2,17/02/2015,571,1,1,0,0,6359.6
109500,6,1,22/09/2014,538,1,0,0,0,4828.313
542680,483,4,16/05/2013,800,1,1,0,1,7828.0728
577770,915,1,21/04/2014,0,0,0,b,1,-1.5614696
105434,807,7,13/07/2014,0,0,0,0,0,0.14056402
247520,1102,4,09/05/2013,0,0,0,a,0,-1.5261906
123927,169,6,09/11/2013,741,1,0,0,0,6807.3306
519201,950,1,13/10/2014,576,1,0,0,0,5139.222
315256,269,5,15/03/2013,1238,1,0,0,0,9444.149
480703,696,4,25/04/2013,1029,1,1,0,0,9201.597
279778,1008,4,11/07/2013,660,1,0,0,1,5818.792
257890,106,2,15/10/2013,696,1,0,0,0,5778.634
252715,34,6,23/05/2015,873,1,0,0,0,7824.5405
697217,636,6,19/10/2013,635,1,0,0,0,6178.3755
659209,213,4,01/05/2014,0,0,1,a,0,-0.939353
674706,743,3,24/07/2013,332,1,0,0,1,3337.3027
404154,440,6,22/02/2014,409,1,0,0,0,3906.8247
533958,580,1,22/04/2013,1786,1,1,0,0,15959.246
437927,679,7,24/05/2015,0,0,0,0,0,0.14056402
98962,509,2,28/10/2014,413,1,0,0,1,4001.8713
221973,400,1,30/12/2013,1723,1,0,0,1,14411.149
561702,351,3,08/04/2015,476,1,0,0,1,4468.749
747,262,4,26/03/2015,2794,1,0,0,0,14136.408
514140,498,6,19/04/2014,814,1,0,0,0,7564.7354
239822,272,2,29/07/2014,670,1,1,0,1,7170.144
571061,299,2,24/06/2014,674,1,0,0,0,5647.8013
207296,954,1,06/10/2014,1247,1,1,0,1,12088.105
270091,725,5,08/05/2015,712,1,1,0,0,7089.887
640498,478,3,08/05/2013,780,1,0,0,0,6357.8154
130979,812,4,12/06/2014,745,1,0,0,0,6210.426
353491,514,7,10/05/2015,0,0,0,0,0,0.14056402
655533,794,1,15/12/2014,705,1,1,0,0,8009.73
653322,452,4,10/04/2014,432,1,0,0,0,4331.803
688727,324,7,09/06/2013,0,0,0,0,0,0.14056402
668779,1084,5,26/12/2014,0,0,0,c,1,-1.5875633
139763,455,1,01/12/2014,558,1,1,0,0,6746.662
30273,1001,1,30/12/2013,920,1,0,0,1,7963.446
652870,975,5,22/11/2013,811,1,1,0,0,8018.4556
527122,601,2,09/07/2013,340,1,0,0,1,3443.164
389878,697,3,10/06/2015,900,1,0,0,0,7032.2134
243151,1025,4,07/02/2013,932,1,1,0,0,8412.886
500203,700,1,28/04/2014,666,1,1,0,0,7581.4927
231794,350,6,20/06/2015,496,1,0,0,0,4867.753
248986,685,5,24/05/2013,785,1,0,0,0,6884.409
187511,440,5,21/03/2014,673,1,1,0,0,6706.997
646538,688,5,04/01/2013,396,1,0,0,1,3951.1252
558680,43,4,21/05/2015,625,1,1,0,0,6321.576
117374,801,2,16/06/2015,556,1,1,0,0,6183.057
87785,264,2,14/04/2015,1104,1,1,0,0,10298.683
451525,495,1,29/12/2014,318,1,0,0,1,3215.7979
602640,152,5,29/11/2013,635,1,0,0,0,5927.264
363516,1063,1,15/12/2014,804,1,1,0,0,8953.965
431605,593,3,06/03/2013,1168,1,1,0,0,10269.625
455696,75,5,01/11/2013,706,1,0,0,0,6589.5254
467249,652,4,13/06/2013,687,1,0,0,0,5862.4507
41367,866,3,09/01/2013,450,1,1,0,1,5150.737
670654,845,6,10/05/2014,426,1,0,0,0,4085.2366
402403,444,5,06/06/2014,1461,1,1,0,0,11808.521
30810,320,2,19/02/2013,2133,1,1,0,0,16647.562
624855,290,6,31/08/2013,423,1,0,0,0,4104.5757
13458,1068,4,09/04/2015,234,1,0,0,1,2564.608
477117,779,4,29/01/2015,750,1,1,0,0,7407.149
459898,664,5,21/02/2014,718,1,1,0,0,7077.36
177165,941,1,26/01/2015,697,1,1,0,0,7805.2876
352602,215,2,21/05/2013,480,1,0,0,1,4547.9634
677928,868,3,27/08/2014,517,1,0,0,1,4786.693
60810,483,5,03/04/2015,0,0,1,b,0,5.392169
673844,917,2,11/06/2013,721,1,0,0,0,5984.779
168534,423,4,11/12/2014,1670,1,0,0,0,10965.644
497098,271,1,12/08/2013,1139,1,1,0,1,11248.785
506330,644,4,05/06/2014,1075,1,1,0,0,9467.145
225908,85,7,20/10/2013,1073,1,0,0,0,5704.665
282234,43,1,20/07/2015,551,1,0,0,1,5162.037
386018,33,4,23/05/2013,725,1,0,0,0,6128.1187
406458,479,7,27/01/2013,0,0,0,0,0,0.14056402
428118,250,7,12/05/2013,0,0,0,0,0,0.14056402
502093,923,4,05/06/2014,802,1,1,0,0,7770.2305
373397,945,5,01/11/2013,573,1,0,0,0,5332.1045
465782,502,3,10/09/2014,1239,1,0,0,0,8973.756
618617,149,7,04/05/2014,0,0,0,0,0,0.14056402
308106,1001,6,08/03/2014,383,1,0,0,0,3581.2056
31168,752,5,13/06/2014,435,1,0,0,0,4352.537
40661,564,1,06/01/2014,603,1,1,0,1,7043.6655
436044,1031,7,17/03/2013,0,0,0,0,0,0.14056402
291004,384,3,26/02/2014,816,1,0,0,0,6643.052
524355,926,2,10/09/2013,561,1,1,0,0,6348.667
80477,872,1,13/07/2015,761,1,1,0,1,8629.351
570011,73,2,08/10/2013,516,1,1,0,1,5964.458
29105,1070,6,14/02/2015,968,1,0,0,0,8168.842
443299,883,3,29/04/2015,538,1,1,0,0,5886.2896
667178,346,7,15/02/2015,0,0,0,0,0,0.14056402
396622,753,3,03/04/2013,707,1,0,0,1,6007.1304
608127,390,6,04/04/2015,1429,1,0,0,0,10410.033
599531,751,7,09/02/2014,0,0,0,0,0,0.14056402
673647,295,4,04/09/2014,765,1,1,0,1,7610.2686
356390,202,1,14/07/2014,603,1,1,0,0,7278.338
486139,722,6,14/12/2013,2026,1,0,0,0,14354.266
556471,616,2,16/04/2013,805,1,0,0,0,6344.1367
473697,657,5,03/05/2013,840,1,1,0,0,8032.0576
316648,1059,7,02/06/2013,0,0,0,0,0,0.14056402
303275,84,2,15/07/2014,1434,1,1,0,1,12493.572
580295,250,5,26/04/2013,662,1,1,0,0,6727.633
679434,1072,6,07/06/2014,427,1,0,0,0,4085.2366
533877,886,4,29/05/2014,0,0,0,a,0,-1.5261906
220435,393,2,19/08/2014,703,1,1,0,1,7508.71
365337,496,6,24/08/2013,814,1,0,0,0,7564.7354
98922,438,7,14/09/2014,0,0,0,0,0,0.14056402
507088,88,4,17/10/2013,559,1,0,0,0,5012.6743
32708,52,6,01/06/2013,577,1,0,0,0,5645.6187
609581,687,5,15/08/2014,685,1,0,0,1,6181.6787
325538,903,5,24/01/2014,875,1,1,0,0,8251.156
440927,586,3,11/09/2013,2481,1,1,0,0,16880.9
410885,908,5,24/07/2015,361,1,0,0,0,3726.752
202778,50,2,22/07/2014,271,1,0,0,0,2811.9897
448073,872,1,21/07/2014,678,1,0,0,1,6032.172
652169,764,3,14/08/2013,437,1,1,0,1,5009.865
39159,127,6,23/02/2013,697,1,0,0,0,6507.916
158347,489,7,23/03/2014,0,0,0,0,0,0.14056402
699484,961,3,21/05/2014,652,1,1,0,0,6786.4893
606750,659,4,28/02/2013,683,1,0,0,0,5873.622
274864,752,5,14/02/2014,429,1,0,0,0,4179.813
48268,784,3,10/06/2015,628,1,0,0,0,5438.331
390493,718,2,19/08/2014,921,1,1,0,1,9009.3
355903,661,5,14/06/2013,549,1,0,0,0,5261.235
465748,645,5,31/10/2014,1595,1,0,0,0,11747.826
488955,251,1,17/03/2014,2652,1,1,0,0,20101.754
599207,560,7,24/05/2015,0,0,0,0,0,0.14056402
49612,785,4,30/10/2014,643,1,0,0,0,5543.69
709834,667,3,17/12/2014,968,1,1,0,0,8813.528
602162,61,5,20/12/2013,830,1,1,0,0,8073.8853
172878,552,1,04/05/2015,1028,1,1,0,0,10762.954
448329,30,7,07/12/2014,0,0,0,0,0,0.14056402
417782,561,4,17/01/2013,569,1,0,0,0,5094.9014
587588,293,6,11/04/2015,584,1,0,0,0,5722.7188
25651,148,1,18/11/2013,967,1,1,0,0,10349.854
19824,1007,6,28/03/2015,1036,1,0,0,0,8529.228
594183,742,4,27/02/2014,792,1,0,0,0,6486.328
609814,541,5,19/09/2014,818,1,1,0,0,7985.948
565327,72,4,23/05/2013,470,1,0,0,1,4440.691
569394,218,7,12/01/2014,0,0,0,0,0,0.14056402
517332,706,4,12/06/2014,484,1,0,0,1,4547.944
84640,451,1,15/12/2014,603,1,1,0,0,7278.338
243200,1063,3,26/06/2013,429,1,0,0,1,4160.3115
313667,669,3,01/07/2015,446,1,1,0,0,5193.4126
414451,622,2,23/12/2014,771,1,0,0,1,6554.518
674753,939,6,26/10/2013,619,1,0,0,0,6041.7344
370154,706,1,24/02/2014,453,1,0,0,0,4399.968
232953,761,1,14/10/2013,996,1,0,0,0,7520.866
545557,205,6,16/11/2013,720,1,0,0,0,6783.494
646629,872,6,28/09/2013,648,1,0,0,0,6337.349
351078,104,4,10/04/2014,1260,1,0,0,0,9024.671
262687,418,5,02/08/2013,632,1,1,0,1,6483.5215
557657,944,6,09/05/2015,1440,1,0,0,0,10410.033
228879,621,4,06/03/2014,1082,1,1,0,0,9625.245
377923,576,5,08/05/2015,1029,1,1,0,0,9436.3955
250511,315,6,29/06/2013,270,1,0,0,0,2481.777
234386,1065,4,20/02/2014,558,1,1,0,0,6042.697
458661,874,6,29/11/2014,591,1,0,0,0,5748.8584
603054,860,4,03/10/2013,0,0,0,a,1,-5.1869583
447693,274,4,03/01/2013,543,1,0,0,1,4902.8784
347076,393,1,23/06/2014,536,1,0,0,0,4781.2104
596257,789,4,25/04/2013,472,1,1,0,0,5276.9004
219376,1001,5,07/03/2014,624,1,1,0,0,6390.5156
372720,771,2,03/03/2015,813,1,1,0,0,8450.388
210835,284,6,14/02/2015,516,1,0,0,0,5063.94
218860,1076,5,22/05/2015,607,1,1,0,0,6337.741
683085,38,2,12/03/2013,306,1,0,0,0,3218.3186
367862,1079,2,07/01/2014,887,1,1,0,1,8839.681
65842,1046,7,27/10/2013,0,0,0,0,0,0.14056402
258659,1024,5,06/06/2014,885,1,1,0,0,8338.34
78317,853,7,27/07/2014,0,0,0,0,0,0.14056402
74710,656,2,21/07/2015,373,1,0,0,0,3742.7332
696362,584,4,06/11/2014,427,1,1,0,0,4865.2954
61456,960,6,18/07/2015,574,1,0,0,0,5603.6704
146009,313,2,04/02/2014,834,1,1,0,0,8438.876
387385,456,6,22/06/2013,786,1,0,0,0,7008.0396
151633,70,6,09/03/2013,547,1,0,0,0,5474.9995
689135,376,6,10/08/2013,671,1,0,0,0,6413.224
338954,31,4,01/01/2015,0,0,0,a,1,-5.1869583
442589,62,3,25/09/2013,757,1,1,0,0,7603.113
220327,133,2,10/02/2015,694,1,0,0,0,5759.7183
434183,430,7,02/03/2014,0,0,0,0,0,0.14056402
655081,1100,4,13/11/2014,668,1,1,0,0,6710.91
186486,1039,7,20/01/2013,0,0,0,0,0,0.14056402
454235,117,4,07/05/2015,546,1,1,0,0,5912.721
304256,1042,3,17/07/2013,599,1,1,0,0,6399.2676
291296,63,3,03/07/2013,568,1,1,0,1,6253.9707
121429,756,6,30/11/2013,3804,1,0,0,0,17894.08
493201,964,7,26/05/2013,0,0,0,0,0,0.14056402
21950,1012,5,07/06/2013,526,1,1,0,0,5685.42
543462,147,7,21/04/2013,0,0,0,0,0,0.14056402
167978,223,5,08/03/2013,742,1,1,0,0,7415.209
436506,475,5,20/03/2015,965,1,1,0,0,8907.916
339069,446,1,16/02/2015,273,1,1,0,0,3142.9817
587400,556,6,16/08/2014,657,1,0,0,0,6385.6055
663924,540,4,07/05/2015,466,1,1,0,0,5146.355
234927,481,4,28/03/2013,633,1,1,0,1,6412.7295
225540,559,7,31/03/2013,0,0,0,0,0,0.14056402
311784,335,5,22/11/2013,2611,1,1,0,0,15650.715
168897,1065,2,26/03/2013,460,1,1,0,1,5365.029
257239,209,6,28/02/2015,477,1,0,0,0,4785.165
445948,265,6,07/03/2015,275,1,0,0,0,2481.777
533738,13,5,07/06/2013,421,1,1,0,0,4713.729
554373,276,7,30/03/2014,0,0,0,0,0,0.14056402
401517,371,3,08/04/2015,484,1,0,0,1,4451.446
627177,488,6,15/03/2014,380,1,0,0,0,3581.2056
617756,364,7,14/06/2015,0,0,0,0,0,0.14056402
678631,221,7,17/08/2014,0,0,0,0,0,0.14056402
710516,190,6,22/02/2014,540,1,0,0,0,5365.5493
669400,239,1,26/05/2014,445,1,0,0,0,4301.335
635655,801,2,10/09/2013,528,1,1,0,0,6081.26
151630,273,6,27/07/2013,513,1,0,0,0,5042.6997
643327,718,2,19/05/2015,964,1,1,0,0,9155.499
544323,540,4,21/05/2015,457,1,1,0,0,5028.3926
402854,827,3,20/08/2014,1863,1,1,0,1,15358.931
146302,398,3,17/04/2013,431,1,0,0,0,4240.2573
204341,853,7,26/07/2015,0,0,0,0,0,0.14056402
574288,1021,6,27/09/2014,1075,1,0,0,0,8882.983
470242,324,5,22/08/2014,664,1,1,0,1,6702.94
623338,230,5,10/07/2015,909,1,0,0,0,7612.1323
648578,87,1,29/06/2015,1006,1,1,0,0,10465.92
80285,730,2,29/04/2014,1010,1,1,0,0,9335.839
685269,538,6,31/05/2014,326,1,0,0,0,3068.2537
375563,664,2,10/02/2015,533,1,0,0,1,4838.9316
608095,598,7,24/11/2013,0,0,0,0,0,0.14056402
137865,285,3,11/03/2015,436,1,0,0,0,4228.2075
252005,15,1,30/03/2015,923,1,1,0,0,9806.963
575171,848,5,03/01/2014,716,1,0,0,1,6462.0063
5921,213,2,29/10/2013,532,1,0,0,1,4838.9316
11774,314,3,17/04/2013,491,1,0,0,0,4648.2085
168698,181,7,09/03/2014,0,0,0,0,0,0.14056402
171151,274,1,08/06/2015,1112,1,0,0,0,8428.791
402728,498,4,25/04/2013,898,1,1,0,0,8226.545
